Format Version,1.23,Take Name,Team 5 Real 1,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 11.06.20.925 AM,Total Frames in Take,11099,Total Exported Frames,11099,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
10067,27.963889,-0.021626,0.164410,-0.033302,0.985593,-4.713311,1.159194,3.438657,-4.699226,1.160667,3.478100,-4.654829,1.152689,3.399496,-4.785879,1.164226,3.438375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,27.966667,-0.020253,0.167214,-0.036443,0.985039,-4.713342,1.158572,3.438445,-4.699031,1.159876,3.477813,-4.654686,1.152045,3.399526,-4.785874,1.164097,3.438570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654686,1.152045,3.399526
10069,27.969444,-0.019796,0.165462,-0.035586,0.985375,-4.713090,1.158634,3.438384,-4.698923,1.159919,3.477804,-4.654717,1.151942,3.399091,-4.785631,1.164041,3.438256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10070,27.972222,-0.026453,0.164662,-0.034392,0.985395,-4.713246,1.158796,3.438399,-4.699127,1.160650,3.477814,-4.654800,1.151870,3.399255,-4.785810,1.163867,3.438127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10071,27.975000,-0.026050,0.166814,-0.035246,0.985014,-4.713508,1.158831,3.438445,-4.699216,1.160632,3.477801,-4.654758,1.152085,3.399519,-4.786063,1.164044,3.438489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654758,1.152085,3.399519
10072,27.977778,-0.023225,0.165881,-0.034641,0.985264,-4.713228,1.159057,3.438285,-4.699019,1.160637,3.477679,-4.654880,1.152286,3.398968,-4.785785,1.164248,3.438206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073,27.980556,-0.018252,0.165637,-0.035071,0.985394,-4.713066,1.158691,3.438389,-4.698889,1.159856,3.477809,-4.654699,1.152155,3.399060,-4.785609,1.164062,3.438297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,27.983333,-0.019571,0.165559,-0.035687,0.985360,-4.713115,1.158618,3.438366,-4.698940,1.159883,3.477784,-4.654750,1.151926,3.399060,-4.785654,1.164046,3.438253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10075,27.986111,-0.024850,0.167060,-0.040011,0.984821,-4.713466,1.158117,3.438464,-4.699149,1.159747,3.477818,-4.655282,1.150562,3.399047,-4.785966,1.164043,3.438528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10076,27.988889,-0.023629,0.167128,-0.038813,0.984888,-4.713392,1.158293,3.438454,-4.699075,1.159840,3.477811,-4.655197,1.150963,3.399012,-4.785904,1.164077,3.438540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10077,27.991667,-0.026752,0.166882,-0.037398,0.984904,-4.713542,1.158659,3.438485,-4.699239,1.160485,3.477835,-4.654721,1.151960,3.399378,-4.786076,1.164164,3.438525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654721,1.151960,3.399378
10078,27.994444,-0.023464,0.165806,-0.033002,0.985327,-4.713192,1.158962,3.438355,-4.698992,1.160587,3.477751,-4.654819,1.152387,3.399042,-4.785766,1.163912,3.438271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079,27.997222,-0.023776,0.165800,-0.032898,0.985324,-4.713152,1.159011,3.438357,-4.698952,1.160663,3.477752,-4.654778,1.152432,3.399048,-4.785728,1.163939,3.438272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,28.000000,-0.019320,0.166943,-0.037032,0.985081,-4.713367,1.158558,3.438449,-4.699080,1.159777,3.477828,-4.654745,1.151929,3.399589,-4.785891,1.164189,3.438536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654745,1.151929,3.399589
10081,28.002778,-0.025617,0.168739,-0.033541,0.984757,-4.713512,1.159042,3.438279,-4.699072,1.160826,3.477580,-4.655383,1.152269,3.398640,-4.786083,1.164031,3.438616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,28.005556,-0.022468,0.165741,-0.033363,0.985349,-4.713197,1.158970,3.438317,-4.699004,1.160508,3.477719,-4.654822,1.152407,3.399005,-4.785766,1.163996,3.438226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,28.008333,-0.025183,0.166023,-0.033151,0.985243,-4.713211,1.159041,3.438313,-4.698989,1.160805,3.477695,-4.653527,1.152837,3.399364,-4.785786,1.163972,3.438253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653527,1.152837,3.399364
10084,28.011111,-0.022368,0.165664,-0.034110,0.985338,-4.713231,1.158990,3.438339,-4.699042,1.160508,3.477743,-4.654858,1.152337,3.399038,-4.785791,1.164125,3.438235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,28.013889,-0.025531,0.164935,-0.035312,0.985341,-4.713234,1.158834,3.438436,-4.699094,1.160598,3.477848,-4.654821,1.151844,3.399256,-4.785789,1.164061,3.438205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086,28.016667,-0.026887,0.167216,-0.035176,0.984926,-4.713490,1.158784,3.438458,-4.699165,1.160654,3.477798,-4.654788,1.152032,3.399492,-4.786048,1.163970,3.438557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654788,1.152032,3.399492
10087,28.019444,-0.019323,0.167224,-0.035847,0.985078,-4.713340,1.158591,3.438431,-4.699033,1.159827,3.477802,-4.654757,1.152155,3.399532,-4.785877,1.164053,3.438565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654757,1.152155,3.399532
10088,28.022222,-0.019853,0.167185,-0.036388,0.985054,-4.713390,1.158626,3.438414,-4.699084,1.159898,3.477784,-4.654751,1.152143,3.399544,-4.785923,1.164153,3.438537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654751,1.152143,3.399544
10089,28.025000,-0.024234,0.166023,-0.033127,0.985267,-4.713187,1.159012,3.438309,-4.698967,1.160698,3.477696,-4.654833,1.152376,3.398978,-4.785760,1.163963,3.438254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,28.027778,-0.028370,0.166296,-0.036117,0.985006,-4.713541,1.158664,3.438534,-4.699283,1.160645,3.477893,-4.654742,1.152036,3.399584,-4.786091,1.163944,3.438487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654742,1.152036,3.399584
10091,28.030556,-0.021149,0.165678,-0.033724,0.985376,-4.713205,1.158981,3.438335,-4.699019,1.160405,3.477744,-4.654828,1.152449,3.399021,-4.785768,1.164090,3.438240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,28.033333,-0.019505,0.165913,-0.036630,0.985267,-4.713045,1.158733,3.438411,-4.698840,1.159977,3.477819,-4.654720,1.151923,3.399066,-4.785574,1.164298,3.438347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10093,28.036111,-0.027215,0.164862,-0.034733,0.985329,-4.713542,1.158913,3.438772,-4.699405,1.160824,3.478178,-4.655117,1.151899,3.399613,-4.786105,1.164016,3.438525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094,28.038889,-0.017749,0.166277,-0.034904,0.985301,-4.713040,1.158902,3.438328,-4.698814,1.160026,3.477732,-4.653518,1.152905,3.399473,-4.785585,1.164264,3.438333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653518,1.152905,3.399473
10095,28.041667,-0.044406,0.169386,-0.030107,0.984088,-4.712378,1.160118,3.439066,-4.697856,1.163497,3.478232,-4.654273,1.152682,3.399511,-4.785006,1.164174,3.439454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096,28.044444,-0.044798,0.170784,-0.029692,0.983842,-4.712117,1.160386,3.439345,-4.697484,1.163800,3.478467,-4.654120,1.152975,3.399626,-4.784747,1.164383,3.439941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097,28.047222,-0.041744,0.173097,-0.030706,0.983541,-4.712454,1.160079,3.439124,-4.697639,1.163219,3.478201,-4.654656,1.152709,3.399109,-4.785068,1.164309,3.440062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098,28.050000,-0.048188,0.170354,-0.031815,0.983690,-4.712656,1.160133,3.439216,-4.698043,1.163793,3.478324,-4.654696,1.152181,3.399628,-4.785274,1.164351,3.439725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654696,1.152181,3.399628
10099,28.052778,-0.047512,0.170578,-0.031816,0.983684,-4.712702,1.160070,3.439171,-4.698073,1.163674,3.478277,-4.654794,1.152063,3.399536,-4.785319,1.164306,3.439714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654794,1.152063,3.399536
10100,28.055556,-0.020442,0.168652,-0.032272,0.984935,-4.712487,1.159060,3.438686,-4.698068,1.160437,3.478012,-4.654332,1.152752,3.399008,-4.785061,1.163989,3.439038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,28.058333,-0.047251,0.170834,-0.031496,0.983662,-4.712658,1.159980,3.439155,-4.698010,1.163567,3.478256,-4.654752,1.152031,3.399501,-4.785277,1.164178,3.439739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654752,1.152031,3.399501
10102,28.061111,-0.045567,0.169266,-0.028782,0.984096,-4.712371,1.160175,3.439029,-4.697861,1.163670,3.478190,-4.654241,1.152842,3.399491,-4.785011,1.164013,3.439406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10103,28.063889,-0.023339,0.169461,-0.035438,0.984623,-4.712788,1.158965,3.438926,-4.698292,1.160530,3.478216,-4.654737,1.152082,3.399598,-4.785335,1.164282,3.439371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654737,1.152082,3.399598
10104,28.066667,-0.049161,0.169172,-0.031268,0.983863,-4.712361,1.160195,3.439188,-4.697843,1.163948,3.478322,-4.654254,1.152334,3.399718,-4.784987,1.164303,3.439525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10105,28.069444,-0.048857,0.171751,-0.031413,0.983427,-4.712577,1.160143,3.439291,-4.697854,1.163860,3.478352,-4.654738,1.152001,3.399525,-4.785197,1.164299,3.440007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654738,1.152001,3.399525
10106,28.072222,-0.022815,0.168952,-0.032460,0.984825,-4.712443,1.159128,3.438735,-4.697994,1.160698,3.478042,-4.654316,1.152658,3.399042,-4.785019,1.164029,3.439120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10107,28.075000,-0.047222,0.170770,-0.031794,0.983665,-4.712679,1.160096,3.439108,-4.698035,1.163676,3.478212,-4.654788,1.152077,3.399480,-4.785295,1.164337,3.439681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654788,1.152077,3.399480
10108,28.077778,-0.042552,0.169973,-0.030217,0.984066,-4.712362,1.160224,3.438956,-4.697796,1.163448,3.478119,-4.654304,1.152881,3.399314,-4.784986,1.164344,3.439434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10109,28.080556,-0.051825,0.170005,-0.032724,0.983535,-4.712693,1.160017,3.439285,-4.698097,1.163963,3.478371,-4.654673,1.151810,3.399757,-4.785309,1.164277,3.439726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10110,28.083333,-0.048296,0.170440,-0.031433,0.983682,-4.712671,1.160069,3.439182,-4.698053,1.163744,3.478286,-4.654710,1.152093,3.399577,-4.785293,1.164231,3.439706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654710,1.152093,3.399577
10111,28.086111,-0.020897,0.169307,-0.035442,0.984704,-4.712844,1.158831,3.438803,-4.698367,1.160196,3.478108,-4.654750,1.152041,3.399548,-4.785387,1.164206,3.439238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654750,1.152041,3.399548
10112,28.088889,-0.049634,0.170765,-0.031878,0.983544,-4.712702,1.160072,3.439149,-4.698053,1.163849,3.478232,-4.654734,1.151940,3.399509,-4.785321,1.164269,3.439714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654734,1.151940,3.399509
10113,28.091667,-0.049296,0.169381,-0.029481,0.983875,-4.712745,1.160432,3.439433,-4.698216,1.164223,3.478559,-4.654634,1.152791,3.399925,-4.785384,1.164283,3.439813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10114,28.094444,-0.046053,0.169212,-0.029550,0.984060,-4.712377,1.160240,3.439079,-4.697867,1.163763,3.478237,-4.654251,1.152780,3.399558,-4.785011,1.164176,3.439441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10115,28.097222,-0.042864,0.169980,-0.029999,0.984058,-4.712392,1.160153,3.438975,-4.697825,1.163405,3.478135,-4.653563,1.152933,3.399332,-4.785018,1.164234,3.439455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653563,1.152933,3.399332
10116,28.100000,-0.024768,0.168989,-0.035456,0.984668,-4.712792,1.158833,3.438898,-4.698330,1.160518,3.478196,-4.654709,1.152205,3.399543,-4.785342,1.164117,3.439266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654709,1.152205,3.399543
10117,28.102778,-0.025134,0.165549,-0.034896,0.985263,-4.713255,1.158859,3.438385,-4.699068,1.160594,3.477781,-4.654885,1.151944,3.399127,-4.785812,1.164039,3.438248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118,28.105556,-0.025759,0.165366,-0.034747,0.985283,-4.713230,1.158920,3.438430,-4.699056,1.160709,3.477828,-4.654844,1.151988,3.399198,-4.785790,1.164062,3.438264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10119,28.108333,-0.017285,0.165978,-0.034129,0.985387,-4.713064,1.158766,3.438308,-4.698863,1.159864,3.477722,-4.654713,1.152407,3.398927,-4.785615,1.164027,3.438274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10120,28.111111,-0.019867,0.165424,-0.034487,0.985419,-4.713094,1.158631,3.438370,-4.698931,1.159939,3.477791,-4.654705,1.152076,3.399078,-4.785647,1.163879,3.438241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10121,28.113889,-0.023977,0.166655,-0.034925,0.985105,-4.713523,1.158716,3.438418,-4.699250,1.160351,3.477788,-4.654753,1.152137,3.399531,-4.786078,1.163932,3.438449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654753,1.152137,3.399531
10122,28.116667,-0.017266,0.165317,-0.033572,0.985518,-4.713096,1.158641,3.438298,-4.698949,1.159748,3.477731,-4.654685,1.152354,3.398994,-4.785654,1.163820,3.438169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10123,28.119444,-0.026079,0.166889,-0.035189,0.985002,-4.713501,1.158738,3.438495,-4.699203,1.160542,3.477848,-4.655242,1.151729,3.399087,-4.786057,1.163943,3.438549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10124,28.122222,-0.025489,0.166525,-0.035599,0.985065,-4.713517,1.158767,3.438468,-4.699250,1.160517,3.477834,-4.654700,1.152106,3.399577,-4.786068,1.164043,3.438470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654700,1.152106,3.399577
10125,28.125000,-0.026290,0.166263,-0.035491,0.985092,-4.713540,1.158615,3.438520,-4.699291,1.160434,3.477890,-4.655235,1.151556,3.399190,-4.786093,1.163856,3.438480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10126,28.127778,-0.021232,0.167557,-0.036368,0.984963,-4.713393,1.158497,3.438452,-4.699053,1.159882,3.477806,-4.655199,1.151619,3.398926,-4.785927,1.163990,3.438622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10127,28.130556,-0.024627,0.164956,-0.034473,0.985391,-4.713244,1.158749,3.438466,-4.699106,1.160450,3.477881,-4.654821,1.151919,3.399271,-4.785805,1.163877,3.438246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,28.133333,-0.023006,0.165671,-0.033528,0.985342,-4.713190,1.158926,3.438369,-4.699001,1.160506,3.477771,-4.654812,1.152310,3.399071,-4.785758,1.163962,3.438265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10129,28.136111,-0.028349,0.166362,-0.035959,0.985001,-4.713487,1.158696,3.438581,-4.699224,1.160677,3.477938,-4.654709,1.152065,3.399596,-4.786039,1.163954,3.438544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654709,1.152065,3.399596
10130,28.138889,-0.017201,0.166134,-0.034343,0.985355,-4.713028,1.158785,3.438314,-4.698815,1.159872,3.477724,-4.654692,1.152403,3.398916,-4.785577,1.164079,3.438303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131,28.141667,-0.015823,0.165911,-0.034359,0.985415,-4.713074,1.158787,3.438247,-4.698883,1.159762,3.477667,-4.654719,1.152484,3.398863,-4.785621,1.164116,3.438210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132,28.144444,-0.017280,0.166284,-0.034064,0.985338,-4.713056,1.158740,3.438295,-4.698831,1.159838,3.477700,-4.654729,1.152389,3.398877,-4.785609,1.163993,3.438306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133,28.147222,-0.016516,0.166065,-0.034295,0.985380,-4.713093,1.158713,3.438273,-4.698887,1.159745,3.477687,-4.654750,1.152378,3.398876,-4.785642,1.164017,3.438255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134,28.150000,-0.032894,0.166934,-0.039187,0.984640,-4.713509,1.158559,3.438580,-4.699181,1.160863,3.477896,-4.655311,1.150641,3.399255,-4.786034,1.164173,3.438590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10135,28.152778,-0.021358,0.166887,-0.036986,0.985051,-4.713394,1.158431,3.438462,-4.699106,1.159819,3.477835,-4.654761,1.152066,3.399503,-4.785922,1.164007,3.438531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654761,1.152066,3.399503
10136,28.155556,-0.024843,0.166449,-0.034886,0.985120,-4.713572,1.158750,3.438409,-4.699314,1.160458,3.477780,-4.654712,1.152169,3.399535,-4.786129,1.163940,3.438405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654712,1.152169,3.399535
10137,28.158333,-0.023650,0.164957,-0.035318,0.985384,-4.713286,1.158833,3.438394,-4.699149,1.160441,3.477813,-4.654873,1.151951,3.399194,-4.785837,1.164106,3.438174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
