Format Version,1.23,Take Name,Corner Reflector,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-01 01.20.55.123 PM,Total Frames in Take,2439,Total Exported Frames,2439,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector:Marker1,Corner Reflector:Marker1,Corner Reflector:Marker1,Corner Reflector:Marker2,Corner Reflector:Marker2,Corner Reflector:Marker2,Corner Reflector:Marker3,Corner Reflector:Marker3,Corner Reflector:Marker3
,ID,"6F334016B48011E97C158CA05683E95","6F334016B48011E97C158CA05683E95","6F334016B48011E97C158CA05683E95","6F334016B48011E97C158CA05683E95","6F334016B48011E97C158CA05683E95","6F334016B48011E97C158CA05683E95","6F334016B48011E97C158CA05683E95","C58A0","C58A0","C58A0","C58E0","C58E0","C58E0","C5E10","C5E10","C5E10"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
407,1.130556,0.005216,-0.004117,0.010341,-0.999924,1.792971,-0.017237,-1.810100,1.811524,-0.015486,-1.860180,1.774638,-0.016011,-1.825966,1.794793,-0.017556,-1.743640
408,1.133333,0.003451,-0.005569,0.013041,-0.999894,1.793119,-0.017227,-1.810173,1.811565,-0.015419,-1.860214,1.774752,-0.016073,-1.825953,1.794963,-0.017641,-1.743801
409,1.136111,0.004601,-0.006142,0.021002,-0.999750,1.792949,-0.017589,-1.810139,1.810257,-0.019759,-1.860109,1.774656,-0.015995,-1.825983,1.794680,-0.018457,-1.744007
410,1.138889,0.002939,-0.005677,0.013788,-0.999885,1.792889,-0.017087,-1.810227,1.811574,-0.015456,-1.860256,1.774725,-0.016203,-1.825920,1.794568,-0.016966,-1.743623
411,1.141667,0.005145,-0.007100,0.025725,-0.999631,1.793010,-0.017518,-1.810032,1.810242,-0.019871,-1.860172,1.774715,-0.015955,-1.825994,1.794635,-0.018822,-1.744194
412,1.144444,0.004910,-0.004541,0.014979,-0.999866,1.792990,-0.017146,-1.810137,1.811517,-0.015382,-1.860155,1.774680,-0.015932,-1.826005,1.794366,-0.017098,-1.743438
413,1.147222,0.002862,-0.006864,0.013927,-0.999875,1.792935,-0.017378,-1.810153,1.810358,-0.019051,-1.859871,1.774661,-0.015979,-1.825882,1.794695,-0.018173,-1.743722
414,1.150000,0.003764,-0.005475,0.011061,-0.999917,1.792933,-0.017223,-1.810157,1.811499,-0.015412,-1.860237,1.774662,-0.015951,-1.825976,1.794665,-0.018436,-1.744117
415,1.152778,0.005622,-0.005678,0.022746,-0.999709,1.792967,-0.017317,-1.810147,1.809785,-0.019365,-1.859839,1.774699,-0.015880,-1.825981,1.794684,-0.018259,-1.743751
416,1.155556,0.002973,-0.005553,0.015914,-0.999854,1.793102,-0.017245,-1.810169,1.811550,-0.015416,-1.860199,1.774729,-0.015964,-1.825996,1.794422,-0.016811,-1.743618
417,1.158333,0.006768,-0.005491,0.020982,-0.999742,1.792824,-0.017346,-1.810104,1.810282,-0.019289,-1.860016,1.774678,-0.015944,-1.825915,1.794683,-0.018254,-1.743781
418,1.161111,0.004115,-0.004829,0.009564,-0.999934,1.792909,-0.017114,-1.810251,1.811559,-0.015438,-1.860225,1.774714,-0.015949,-1.825938,1.794719,-0.017769,-1.743448
419,1.163889,0.003222,-0.005024,0.015025,-0.999869,1.792960,-0.017134,-1.810212,1.811566,-0.015427,-1.860207,1.774725,-0.015932,-1.825950,1.794223,-0.017780,-1.743724
420,1.166667,0.004669,-0.005145,0.011639,-0.999908,1.792839,-0.017089,-1.810190,1.811544,-0.015375,-1.860231,1.774670,-0.015963,-1.825940,1.794424,-0.016745,-1.743612
421,1.169444,0.006630,-0.005856,0.023567,-0.999683,1.792855,-0.017304,-1.810035,1.810281,-0.019309,-1.859974,1.774747,-0.016010,-1.825953,1.794525,-0.016767,-1.743602
422,1.172222,0.005247,-0.004552,0.013437,-0.999886,1.792851,-0.017199,-1.810168,1.811553,-0.015477,-1.860240,1.774657,-0.015993,-1.825982,1.794521,-0.016935,-1.743751
423,1.175000,0.004901,-0.004287,0.014537,-0.999873,1.793007,-0.017183,-1.810150,1.811482,-0.015424,-1.860158,1.774746,-0.016009,-1.825946,1.794211,-0.017667,-1.743783
424,1.177778,0.005284,-0.006713,0.025662,-0.999634,1.792952,-0.017522,-1.810105,1.810271,-0.019374,-1.860015,1.774760,-0.016062,-1.826016,1.794699,-0.018368,-1.743793
425,1.180556,0.001884,-0.005515,0.012886,-0.999900,1.793060,-0.017425,-1.810305,1.811563,-0.015422,-1.860228,1.774673,-0.016019,-1.826000,1.794656,-0.018643,-1.743720
426,1.183333,0.005593,-0.006631,0.024387,-0.999665,1.792956,-0.017511,-1.810113,1.810253,-0.019894,-1.860121,1.774723,-0.016067,-1.825981,1.794676,-0.018330,-1.743823
427,1.186111,0.003382,-0.005261,0.014603,-0.999874,1.793072,-0.017315,-1.810176,1.811587,-0.015536,-1.860269,1.774721,-0.016076,-1.825947,1.794554,-0.018561,-1.743697
428,1.188889,0.002994,-0.005967,0.012583,-0.999899,1.793006,-0.017345,-1.810171,1.811536,-0.015506,-1.860168,1.774686,-0.015949,-1.825966,1.794581,-0.018756,-1.743941
429,1.191667,0.004428,-0.004885,0.012350,-0.999902,1.792876,-0.017184,-1.810101,1.811530,-0.015509,-1.860275,1.774647,-0.016012,-1.825935,1.794327,-0.017907,-1.743653
430,1.194444,0.003100,-0.005589,0.017847,-0.999820,1.792701,-0.016938,-1.810201,1.811484,-0.015434,-1.860253,1.774612,-0.016027,-1.825841,1.794181,-0.017675,-1.743597
431,1.197222,0.004845,-0.004747,0.011652,-0.999909,1.792974,-0.017225,-1.810219,1.811472,-0.015489,-1.860244,1.774662,-0.015930,-1.825863,1.794687,-0.018254,-1.743799
432,1.200000,0.002633,-0.005018,0.014343,-0.999881,1.793136,-0.017336,-1.810086,1.811544,-0.015436,-1.860210,1.774688,-0.015978,-1.825993,1.794681,-0.018487,-1.744071
433,1.202778,0.004402,-0.004719,0.010727,-0.999922,1.793032,-0.017261,-1.810120,1.811473,-0.015451,-1.860231,1.774633,-0.015932,-1.825904,1.794516,-0.016854,-1.743516
434,1.205556,0.004782,-0.004623,0.012335,-0.999902,1.793038,-0.017217,-1.810112,1.811515,-0.015432,-1.860176,1.774715,-0.015890,-1.825944,1.794568,-0.018534,-1.743707
435,1.208333,0.004338,-0.004320,0.018470,-0.999811,1.792830,-0.017024,-1.810239,1.811600,-0.015504,-1.860159,1.774652,-0.016109,-1.825887,1.794577,-0.017128,-1.743703
436,1.211111,0.002134,-0.005912,0.012234,-0.999905,1.793064,-0.017256,-1.810306,1.811554,-0.015546,-1.860307,1.774713,-0.016056,-1.826032,1.794757,-0.018430,-1.744144
437,1.213889,0.004651,-0.003757,0.009749,-0.999935,1.792941,-0.017104,-1.810138,1.811604,-0.015451,-1.860220,1.774677,-0.015924,-1.825863,1.794177,-0.017626,-1.743539
438,1.216667,0.003414,-0.004067,0.006286,-0.999966,1.793010,-0.017129,-1.810319,1.811595,-0.015438,-1.860136,1.774735,-0.016059,-1.826021,1.794456,-0.016884,-1.743691
439,1.219444,0.003300,-0.005265,0.012531,-0.999902,1.793070,-0.017181,-1.810236,1.811648,-0.015594,-1.860289,1.774775,-0.016067,-1.825995,1.794588,-0.017074,-1.743762
440,1.222222,0.006557,-0.006452,0.023514,-0.999681,1.792987,-0.017416,-1.809970,1.810253,-0.019834,-1.860182,1.774750,-0.016020,-1.825939,1.794510,-0.016937,-1.743657
441,1.225000,0.004088,-0.005363,0.012826,-0.999895,1.793135,-0.017372,-1.810157,1.811640,-0.015539,-1.860207,1.774702,-0.015914,-1.825913,1.794639,-0.018261,-1.743791
442,1.227778,0.005214,-0.006672,0.024737,-0.999658,1.793017,-0.017563,-1.810032,1.810268,-0.019831,-1.860163,1.774786,-0.016042,-1.825952,1.794633,-0.018467,-1.743954
443,1.230556,0.001723,-0.005617,0.011494,-0.999917,1.792997,-0.017406,-1.810358,1.811518,-0.015439,-1.860177,1.774672,-0.016039,-1.825961,1.794574,-0.018903,-1.743953
444,1.233333,0.002768,-0.004776,0.016681,-0.999846,1.792899,-0.017344,-1.810176,1.811571,-0.015486,-1.860286,1.774698,-0.015914,-1.825886,1.794675,-0.017849,-1.743467
445,1.236111,0.006834,-0.005541,0.024544,-0.999660,1.792837,-0.017346,-1.810044,1.810297,-0.019435,-1.860046,1.774759,-0.016044,-1.825993,1.794372,-0.016825,-1.743633
446,1.238889,0.005258,-0.004968,0.015083,-0.999860,1.792927,-0.017107,-1.810040,1.811507,-0.015546,-1.860263,1.774715,-0.015995,-1.825955,1.794607,-0.016786,-1.743648
447,1.241667,0.004498,-0.004221,0.011342,-0.999917,1.792930,-0.017249,-1.810191,1.811515,-0.015643,-1.860240,1.774676,-0.016027,-1.825895,1.794775,-0.018021,-1.743633
448,1.244444,0.003983,-0.005528,0.012095,-0.999904,1.793027,-0.017257,-1.810253,1.811536,-0.015491,-1.860216,1.774664,-0.016036,-1.825969,1.794716,-0.018179,-1.743703
449,1.247222,0.004473,-0.004799,0.011343,-0.999914,1.792936,-0.017186,-1.810186,1.811480,-0.015454,-1.860181,1.774689,-0.015998,-1.825853,1.794520,-0.016994,-1.743728
450,1.250000,0.017054,0.011441,-0.008081,-0.999757,1.791808,-0.015805,-1.809737,1.811542,-0.015538,-1.860204,1.774650,-0.015878,-1.825903,1.788758,-0.013330,-1.741450
451,1.252778,0.003300,-0.005465,0.014608,-0.999873,1.793185,-0.017271,-1.810107,1.811600,-0.015536,-1.860245,1.774743,-0.015955,-1.825986,1.794759,-0.018342,-1.744154
452,1.255556,0.004297,-0.004558,0.010046,-0.999930,1.792917,-0.017173,-1.810245,1.811543,-0.015590,-1.860152,1.774642,-0.015982,-1.825901,1.794468,-0.016841,-1.743710
453,1.258333,0.003275,-0.005102,0.013153,-0.999895,1.793009,-0.017116,-1.810240,1.811555,-0.015390,-1.860188,1.774714,-0.015957,-1.826020,1.794540,-0.016935,-1.743648
454,1.261111,0.004827,-0.004134,0.013085,-0.999894,1.792929,-0.017212,-1.810202,1.811546,-0.015509,-1.860234,1.774684,-0.015960,-1.825978,1.794220,-0.017692,-1.743626
455,1.263889,0.004789,-0.005423,0.013256,-0.999886,1.792929,-0.017199,-1.810117,1.810550,-0.018930,-1.860011,1.774713,-0.015951,-1.825978,1.794434,-0.016767,-1.743608
456,1.266667,0.004162,-0.004858,0.011498,-0.999913,1.792945,-0.017120,-1.810282,1.811543,-0.015382,-1.860200,1.774724,-0.015983,-1.825983,1.794566,-0.016866,-1.743638
457,1.269444,0.004326,-0.004668,0.014035,-0.999881,1.793000,-0.017284,-1.810251,1.811562,-0.015447,-1.860228,1.774730,-0.016031,-1.826003,1.794422,-0.017797,-1.744135
458,1.272222,0.006402,-0.006123,0.020616,-0.999748,1.792927,-0.017460,-1.810029,1.810298,-0.019854,-1.860186,1.774661,-0.015954,-1.825931,1.794680,-0.018310,-1.743701
459,1.275000,0.003852,-0.004478,0.012537,-0.999904,1.793035,-0.017286,-1.810259,1.811564,-0.015498,-1.860289,1.774726,-0.016001,-1.825960,1.794646,-0.017090,-1.743807
460,1.277778,0.003261,-0.004994,0.013629,-0.999889,1.793020,-0.017157,-1.810244,1.811589,-0.015483,-1.860290,1.774784,-0.016027,-1.826031,1.794242,-0.017746,-1.743609
461,1.280556,0.004989,-0.004291,0.011429,-0.999913,1.792938,-0.017169,-1.810164,1.811540,-0.015449,-1.860219,1.774699,-0.015957,-1.825937,1.794760,-0.017809,-1.743424
462,1.283333,0.004514,-0.004600,0.011683,-0.999911,1.792988,-0.017200,-1.810203,1.811556,-0.015520,-1.860213,1.774678,-0.015885,-1.825927,1.794721,-0.018278,-1.743778
463,1.286111,0.006872,-0.005821,0.020615,-0.999747,1.792855,-0.017419,-1.810162,1.810318,-0.019379,-1.860043,1.774734,-0.015975,-1.825979,1.794824,-0.017774,-1.743447
464,1.288889,0.005956,-0.004303,0.012041,-0.999901,1.792863,-0.017152,-1.810133,1.811524,-0.015603,-1.860283,1.774713,-0.016000,-1.825951,1.794035,-0.017961,-1.743747
465,1.291667,0.016691,0.010549,-0.009120,-0.999763,1.791860,-0.015771,-1.809618,1.811536,-0.015441,-1.860269,1.774689,-0.015972,-1.825918,1.788527,-0.013341,-1.741457
466,1.294444,0.004668,-0.004004,0.011184,-0.999919,1.792963,-0.017222,-1.810208,1.811579,-0.015434,-1.860240,1.774715,-0.016008,-1.825979,1.794613,-0.018245,-1.743690
467,1.297222,0.006998,-0.005497,0.022148,-0.999715,1.792805,-0.017369,-1.810090,1.810271,-0.019838,-1.860126,1.774673,-0.015894,-1.825891,1.794656,-0.018204,-1.743717
468,1.300000,0.004126,-0.004566,0.012399,-0.999904,1.793132,-0.017182,-1.810041,1.811538,-0.015648,-1.860270,1.774723,-0.015986,-1.825959,1.794265,-0.017740,-1.743626
469,1.302778,0.003680,-0.004924,0.012541,-0.999902,1.793190,-0.017308,-1.810082,1.811524,-0.015423,-1.860173,1.774799,-0.016108,-1.826009,1.794668,-0.017894,-1.743461
470,1.305556,0.003709,-0.004359,0.013278,-0.999896,1.793110,-0.017212,-1.810076,1.811552,-0.015427,-1.860211,1.774739,-0.015999,-1.826016,1.794497,-0.016919,-1.743675
471,1.308333,0.004063,-0.005049,0.010479,-0.999924,1.793033,-0.017171,-1.810148,1.811494,-0.015551,-1.860226,1.774686,-0.015881,-1.825909,1.794521,-0.017035,-1.743744
472,1.311111,0.003175,-0.005019,0.012787,-0.999901,1.793021,-0.017362,-1.810276,1.811513,-0.015465,-1.860216,1.774682,-0.016006,-1.825952,1.794576,-0.017061,-1.743754
473,1.313889,0.005057,-0.004790,0.011359,-0.999911,1.793012,-0.017231,-1.810125,1.811497,-0.015459,-1.860208,1.774684,-0.015949,-1.825873,1.794531,-0.016815,-1.743626
474,1.316667,0.005362,-0.004723,0.012259,-0.999899,1.792874,-0.017148,-1.810075,1.811513,-0.015400,-1.860198,1.774723,-0.015983,-1.825894,1.794505,-0.016894,-1.743710
475,1.319444,0.004200,-0.004637,0.015030,-0.999868,1.792998,-0.017132,-1.810150,1.811548,-0.015441,-1.860248,1.774748,-0.015928,-1.825998,1.794499,-0.016914,-1.743684
476,1.322222,0.005066,-0.006589,0.023523,-0.999689,1.792874,-0.017523,-1.810153,1.810217,-0.019803,-1.860164,1.774704,-0.015904,-1.825922,1.794607,-0.018684,-1.743761
477,1.325000,0.003956,-0.005156,0.011048,-0.999918,1.792823,-0.017120,-1.810131,1.811517,-0.015329,-1.860267,1.774674,-0.015935,-1.825893,1.794529,-0.016856,-1.743566
478,1.327778,0.003380,-0.006177,0.019976,-0.999776,1.792792,-0.016911,-1.810134,1.811545,-0.015447,-1.860210,1.774711,-0.016088,-1.825880,1.794299,-0.017713,-1.743685
479,1.330556,0.003467,-0.004659,0.017865,-0.999824,1.792811,-0.016939,-1.810236,1.811511,-0.015378,-1.860209,1.774669,-0.016011,-1.825868,1.794679,-0.018325,-1.743838
480,1.333333,0.002564,-0.005199,0.015134,-0.999869,1.793064,-0.017364,-1.810210,1.811565,-0.015472,-1.860208,1.774745,-0.016082,-1.825990,1.794849,-0.017897,-1.743538
481,1.336111,0.005582,-0.004014,0.012758,-0.999895,1.792967,-0.017030,-1.810130,1.811555,-0.015487,-1.860269,1.774722,-0.015996,-1.825997,1.794382,-0.016599,-1.743608
482,1.338889,0.003030,-0.005845,0.011794,-0.999909,1.793015,-0.017291,-1.810359,1.811538,-0.015566,-1.860213,1.774695,-0.016035,-1.825966,1.794761,-0.018505,-1.744273
483,1.341667,0.004541,-0.004954,0.013476,-0.999887,1.793120,-0.017228,-1.810081,1.811556,-0.015531,-1.860267,1.774765,-0.016063,-1.826022,1.794661,-0.018240,-1.743692
484,1.344444,0.003444,-0.004351,0.019263,-0.999799,1.792970,-0.016975,-1.810070,1.811623,-0.015430,-1.860182,1.774796,-0.016100,-1.825965,1.794492,-0.016953,-1.743702
485,1.347222,0.004972,-0.004484,0.011269,-0.999914,1.793034,-0.017210,-1.810110,1.811579,-0.015453,-1.860217,1.774700,-0.015915,-1.825931,1.794494,-0.016710,-1.743610
486,1.350000,0.016483,0.010597,-0.008990,-0.999768,1.791865,-0.015780,-1.809591,1.811532,-0.015447,-1.860191,1.774681,-0.015975,-1.825928,1.788855,-0.013641,-1.741494
487,1.352778,0.006407,-0.005200,0.017168,-0.999819,1.792970,-0.017509,-1.810211,1.809864,-0.018899,-1.859646,1.774635,-0.015964,-1.825930,1.794719,-0.018326,-1.743744
488,1.355556,0.004556,-0.007164,0.024541,-0.999663,1.793056,-0.017471,-1.809987,1.810218,-0.019798,-1.860138,1.774756,-0.015982,-1.825976,1.794736,-0.018354,-1.743771
489,1.358333,0.003995,-0.005098,0.013733,-0.999885,1.793141,-0.017218,-1.810052,1.811485,-0.015406,-1.860203,1.774774,-0.015976,-1.825951,1.794329,-0.017803,-1.743691
490,1.361111,0.003891,-0.005536,0.009861,-0.999929,1.792931,-0.017228,-1.810098,1.811540,-0.015305,-1.860228,1.774674,-0.016005,-1.825911,1.794497,-0.016803,-1.743555
491,1.363889,0.003981,-0.005718,0.013935,-0.999879,1.792917,-0.017122,-1.810137,1.811593,-0.015448,-1.860185,1.774691,-0.015966,-1.825979,1.794266,-0.017727,-1.743696
492,1.366667,0.003779,-0.004938,0.015171,-0.999866,1.793012,-0.017166,-1.810187,1.811516,-0.015357,-1.860215,1.774716,-0.015962,-1.825979,1.794490,-0.016963,-1.743724
493,1.369444,0.005339,-0.006723,0.025710,-0.999633,1.792951,-0.017457,-1.810094,1.810221,-0.019800,-1.860189,1.774721,-0.015976,-1.825977,1.794719,-0.018353,-1.743825
494,1.372222,0.003715,-0.005528,0.015425,-0.999859,1.792944,-0.017330,-1.810176,1.811565,-0.015507,-1.860242,1.774689,-0.015905,-1.825902,1.794686,-0.018477,-1.743936
495,1.375000,0.003961,-0.007427,0.031851,-0.999457,1.792807,-0.017278,-1.810128,1.810255,-0.019340,-1.860040,1.774656,-0.016042,-1.825873,1.794745,-0.018509,-1.743909
496,1.377778,0.005100,-0.006893,0.026978,-0.999599,1.792989,-0.017505,-1.810077,1.810229,-0.019281,-1.860032,1.774720,-0.015900,-1.826015,1.794644,-0.018410,-1.743954
497,1.380556,0.005396,-0.005593,0.024091,-0.999680,1.792773,-0.017206,-1.810075,1.810538,-0.018919,-1.860014,1.774635,-0.016037,-1.825910,1.794234,-0.017719,-1.743559
498,1.383333,0.004192,-0.005004,0.010400,-0.999925,1.792914,-0.017175,-1.810077,1.811582,-0.015421,-1.860237,1.774700,-0.015974,-1.825917,1.794445,-0.016649,-1.743557
499,1.386111,0.012045,-0.000523,0.021050,-0.999706,1.792501,-0.016826,-1.809667,1.810222,-0.019792,-1.860140,1.774728,-0.015898,-1.825936,1.791745,-0.016019,-1.742246
500,1.388889,0.004111,-0.004197,0.016165,-0.999852,1.792771,-0.016931,-1.810227,1.811519,-0.015330,-1.860206,1.774671,-0.016116,-1.825868,1.794644,-0.017704,-1.743466
501,1.391667,0.004539,-0.006099,0.013598,-0.999879,1.792837,-0.017212,-1.810257,1.810444,-0.018809,-1.859843,1.774676,-0.015969,-1.825904,1.794658,-0.018191,-1.743753
502,1.394444,0.004499,-0.004821,0.011651,-0.999910,1.793046,-0.017187,-1.810132,1.811540,-0.015334,-1.860218,1.774732,-0.015896,-1.825951,1.794666,-0.018217,-1.743714
503,1.397222,0.007003,-0.005875,0.021600,-0.999725,1.792817,-0.017369,-1.810130,1.810238,-0.019790,-1.860177,1.774679,-0.015966,-1.825926,1.794698,-0.018206,-1.743783
504,1.400000,0.003794,-0.004791,0.011921,-0.999910,1.793045,-0.017256,-1.810133,1.811536,-0.015314,-1.860219,1.774729,-0.015939,-1.825957,1.794723,-0.018445,-1.743831
505,1.402778,0.004763,-0.004740,0.011925,-0.999906,1.792971,-0.017173,-1.810204,1.811510,-0.015472,-1.860238,1.774682,-0.015937,-1.825918,1.794710,-0.018232,-1.743761
506,1.405556,0.006466,-0.005811,0.020590,-0.999750,1.792875,-0.017436,-1.810044,1.810207,-0.019734,-1.860192,1.774741,-0.016025,-1.825946,1.794417,-0.016825,-1.743662
507,1.408333,0.006430,-0.006093,0.022969,-0.999697,1.792991,-0.017409,-1.809981,1.810252,-0.019735,-1.860204,1.774772,-0.016074,-1.825993,1.794627,-0.017011,-1.743730
508,1.411111,0.002090,-0.006129,0.011304,-0.999915,1.793096,-0.017415,-1.810243,1.811491,-0.015435,-1.860233,1.774697,-0.016032,-1.825924,1.794686,-0.018567,-1.743915
509,1.413889,0.001148,-0.006151,0.019811,-0.999784,1.792909,-0.016973,-1.810286,1.811508,-0.015210,-1.860131,1.774706,-0.016074,-1.825903,1.794620,-0.018378,-1.743921
510,1.416667,0.003903,-0.004905,0.014184,-0.999880,1.792994,-0.017208,-1.810146,1.811470,-0.015441,-1.860242,1.774699,-0.016011,-1.825933,1.794519,-0.016867,-1.743594
511,1.419444,0.004312,-0.005722,0.010186,-0.999922,1.792996,-0.017258,-1.810158,1.811550,-0.015449,-1.860233,1.774667,-0.016017,-1.825984,1.794665,-0.018237,-1.743681
512,1.422222,0.003818,-0.004860,0.014456,-0.999876,1.792903,-0.017008,-1.810167,1.811529,-0.015392,-1.860244,1.774598,-0.016041,-1.825899,1.794514,-0.016806,-1.743660
513,1.425000,0.003683,-0.005358,0.011073,-0.999918,1.792876,-0.017183,-1.810121,1.811468,-0.015306,-1.860226,1.774635,-0.015970,-1.825987,1.793807,-0.018451,-1.743580
514,1.427778,0.006330,-0.005888,0.023194,-0.999694,1.792950,-0.017399,-1.810016,1.810219,-0.019775,-1.860172,1.774745,-0.016079,-1.826044,1.794513,-0.016999,-1.743636
515,1.430556,0.004873,-0.004346,0.012869,-0.999896,1.792856,-0.017188,-1.810115,1.811590,-0.015374,-1.860218,1.774668,-0.016010,-1.825953,1.794495,-0.016842,-1.743547
516,1.433333,0.004843,-0.004645,0.010532,-0.999922,1.793026,-0.017260,-1.810171,1.811536,-0.015382,-1.860205,1.774670,-0.016002,-1.825973,1.794494,-0.016897,-1.743658
517,1.436111,0.003609,-0.005203,0.011427,-0.999915,1.792963,-0.017208,-1.810288,1.811637,-0.015467,-1.860229,1.774679,-0.015910,-1.825881,1.794593,-0.016907,-1.743708
518,1.438889,0.005301,-0.006427,0.025927,-0.999629,1.792864,-0.017526,-1.810074,1.810160,-0.019853,-1.860137,1.774724,-0.016035,-1.825996,1.794618,-0.017697,-1.743301
519,1.441667,0.002813,-0.004821,0.016459,-0.999849,1.792822,-0.016989,-1.810264,1.811563,-0.015321,-1.860277,1.774644,-0.016042,-1.825851,1.794153,-0.018187,-1.743682
520,1.444444,0.004153,-0.005559,0.010493,-0.999921,1.793054,-0.017217,-1.810219,1.811550,-0.015453,-1.860201,1.774699,-0.015950,-1.825949,1.794688,-0.018270,-1.743829
521,1.447222,0.004012,-0.006549,0.022410,-0.999719,1.793008,-0.017455,-1.810277,1.810464,-0.018876,-1.859829,1.774741,-0.015960,-1.826019,1.794569,-0.018709,-1.744012
522,1.450000,0.006423,-0.005697,0.026004,-0.999625,1.792844,-0.017361,-1.810043,1.810240,-0.019846,-1.860145,1.774717,-0.015932,-1.825938,1.794468,-0.016926,-1.743617
523,1.452778,0.007015,-0.005455,0.024274,-0.999666,1.792847,-0.017338,-1.810110,1.810234,-0.019941,-1.860155,1.774720,-0.016029,-1.826044,1.794192,-0.017623,-1.743716
524,1.455556,0.006680,-0.006090,0.020909,-0.999741,1.792922,-0.017470,-1.810049,1.810231,-0.019826,-1.860138,1.774687,-0.015932,-1.825915,1.794615,-0.016978,-1.743602
525,1.458333,0.006736,-0.005309,0.022465,-0.999711,1.792811,-0.017388,-1.810124,1.810414,-0.019121,-1.859851,1.774756,-0.015986,-1.825964,1.794241,-0.017749,-1.743628
526,1.461111,0.007107,-0.005440,0.020833,-0.999743,1.792784,-0.017419,-1.810097,1.810227,-0.019859,-1.860159,1.774675,-0.016054,-1.825941,1.794663,-0.018277,-1.743746
527,1.463889,0.003251,-0.006455,0.012677,-0.999894,1.792940,-0.017193,-1.810256,1.811537,-0.015391,-1.860246,1.774695,-0.015886,-1.825921,1.794743,-0.018247,-1.743844
528,1.466667,0.010727,0.001670,0.004593,-0.999931,1.792512,-0.016487,-1.809775,1.811443,-0.015386,-1.860218,1.774719,-0.016018,-1.825951,1.791711,-0.016030,-1.742337
529,1.469444,0.003879,-0.005629,0.011041,-0.999916,1.792949,-0.017208,-1.810112,1.811522,-0.015357,-1.860182,1.774677,-0.015973,-1.825919,1.794764,-0.017935,-1.743546
530,1.472222,0.003718,-0.004827,0.010666,-0.999925,1.793172,-0.017377,-1.810216,1.811480,-0.015367,-1.860237,1.774690,-0.015997,-1.825961,1.794612,-0.018260,-1.743795
531,1.475000,0.006975,-0.006426,0.021306,-0.999728,1.792865,-0.017351,-1.810013,1.810175,-0.019665,-1.860163,1.774621,-0.015905,-1.825849,1.794756,-0.017827,-1.743518
532,1.477778,0.007041,-0.005995,0.023964,-0.999670,1.792765,-0.017386,-1.810145,1.810186,-0.019846,-1.860297,1.774622,-0.015909,-1.825936,1.794265,-0.017661,-1.743689
533,1.480556,0.006003,-0.005924,0.022532,-0.999711,1.792782,-0.017403,-1.810152,1.810344,-0.018965,-1.859919,1.774659,-0.015929,-1.825916,1.794552,-0.017010,-1.743784
534,1.483333,0.004448,-0.005119,0.012901,-0.999894,1.792923,-0.017199,-1.810020,1.811536,-0.015519,-1.860270,1.774663,-0.015908,-1.825875,1.794545,-0.017057,-1.743831
535,1.486111,0.006618,-0.005633,0.019939,-0.999763,1.792815,-0.017394,-1.810145,1.810125,-0.018714,-1.859727,1.774651,-0.016066,-1.825963,1.794568,-0.016816,-1.743641
536,1.488889,0.003909,-0.004800,0.015502,-0.999861,1.792800,-0.017100,-1.810370,1.810955,-0.017503,-1.862478,1.774669,-0.016173,-1.825920,1.794523,-0.016931,-1.743755
537,1.491667,0.005034,-0.004485,0.011544,-0.999911,1.792972,-0.017147,-1.810211,1.811538,-0.015448,-1.860250,1.774733,-0.016015,-1.825988,1.794537,-0.016805,-1.743698
538,1.494444,0.004859,-0.006377,0.022360,-0.999718,1.792863,-0.017461,-1.810238,1.810218,-0.019690,-1.860241,1.774663,-0.015902,-1.825956,1.794744,-0.018245,-1.743831
539,1.497222,0.003803,-0.005006,0.012193,-0.999906,1.793114,-0.017154,-1.810323,1.811562,-0.015430,-1.860241,1.774740,-0.016006,-1.826031,1.794559,-0.016830,-1.743618
540,1.500000,0.004223,-0.005361,0.012507,-0.999898,1.793068,-0.017313,-1.810187,1.811532,-0.015454,-1.860278,1.774733,-0.015974,-1.825955,1.794622,-0.018287,-1.743920
541,1.502778,0.003221,-0.005383,0.016672,-0.999841,1.792911,-0.017119,-1.810212,1.811495,-0.015370,-1.860226,1.774612,-0.016081,-1.825901,1.794615,-0.018359,-1.744004
542,1.505556,0.004651,-0.004213,0.009665,-0.999934,1.792986,-0.017198,-1.810115,1.811172,-0.015363,-1.860254,1.774648,-0.015970,-1.825937,1.794399,-0.016782,-1.743654
543,1.508333,0.004765,-0.004181,0.011901,-0.999909,1.793011,-0.017232,-1.810130,1.811517,-0.015555,-1.860307,1.774689,-0.015946,-1.825943,1.794387,-0.016681,-1.743638
