,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector:Marker1,Corner Reflector:Marker1,Corner Reflector:Marker1,Corner Reflector:Marker2,Corner Reflector:Marker2,Corner Reflector:Marker2,Corner Reflector:Marker3,Corner Reflector:Marker3,Corner Reflector:Marker3,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3
,ID,"8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","D1890","D1890","D1890","D1960","D1960","D1960","D1AA0","D1AA0","D1AA0","D0870","D0870","D0870","D0880","D0880","D0880","D29D0","D29D0","D29D0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
920,2.555556,,,,,,,,0.000482,0.004015,-0.001951,-0.999990,-5.139581,1.794383,-0.529002,-0.019914,-0.008401,0.301374,-0.953261,-1.006790,0.067160,-1.148701,-0.987336,0.074309,-1.423694,-1.022998,0.061300,-0.924331,-1.009843,0.065524,-1.099665,-5.058323,1.788598,-0.581001,-5.048100,1.784573,-0.479050,-5.310988,1.811164,-0.525300
921,2.558333,,,,,,,,-0.001894,0.005672,-0.002041,-0.999980,-5.139578,1.794220,-0.529228,-0.019335,-0.007882,0.296791,-0.954714,-1.006698,0.066893,-1.148700,-0.987530,0.075223,-1.422114,-1.023170,0.061193,-0.924576,-1.009832,0.065457,-1.099668,-5.058332,1.788531,-0.581171,-5.047953,1.785304,-0.480020,-5.312898,1.808938,-0.527016
922,2.561111,,,,,,,,-0.002675,0.005961,-0.002103,-0.999977,-5.139531,1.794257,-0.529213,-0.022733,-0.009133,0.346974,-0.937555,-1.006733,0.067020,-1.148638,-0.987463,0.074449,-1.423727,-1.023003,0.061307,-0.924291,-1.009845,0.065513,-1.099640,-5.058385,1.788519,-0.581292,-5.047585,1.785505,-0.478998,-5.310626,1.809732,-0.525938
923,2.563889,,,,,,,,-0.001388,0.002802,-0.008178,-0.999962,-5.139572,1.793143,-0.528673,-0.023107,-0.009185,0.346110,-0.937864,-1.006920,0.067120,-1.148694,-0.987506,0.075117,-1.422130,-1.023174,0.060994,-0.924522,-1.009878,0.065520,-1.099652,-5.058328,1.788584,-0.580986,-5.047909,1.785076,-0.479224,-5.310976,1.805458,-0.524670
924,2.566667,,,,,,,,-0.001429,0.005456,-0.002191,-0.999982,-5.139605,1.794200,-0.529265,-0.020989,-0.008373,0.316094,-0.948459,-1.006753,0.067053,-1.148768,-0.987475,0.074403,-1.423838,-1.023172,0.061054,-0.924508,-1.009828,0.065525,-1.099620,-5.058371,1.788536,-0.581106,-5.047599,1.785522,-0.479019,-5.312781,1.808985,-0.527148
925,2.569444,,,,,,,,-0.001775,0.004178,-0.005107,-0.999977,-5.139514,1.793768,-0.528896,-0.014006,-0.005871,0.222910,-0.974721,-1.006650,0.066811,-1.148740,-0.987540,0.071842,-1.421915,-1.023088,0.060837,-0.924705,-1.009846,0.065485,-1.099638,-5.058426,1.788465,-0.581314,-5.047608,1.785548,-0.478988,-5.310863,1.809583,-0.525651
926,2.572222,,,,,,,,-0.001215,0.005727,-0.002275,-0.999980,-5.139697,1.794198,-0.529241,-0.017923,-0.007093,0.277840,-0.960434,-1.006748,0.066930,-1.148707,-0.987407,0.074363,-1.423785,-1.023196,0.061020,-0.924507,-1.009849,0.065521,-1.099632,-5.058297,1.788656,-0.580946,-5.047770,1.784016,-0.479058,-5.312821,1.808958,-0.527132
927,2.575000,,,,,,,,-0.000055,0.004509,-0.003960,-0.999982,-5.139709,1.794047,-0.529142,-0.020461,-0.008509,0.308911,-0.950833,-1.006663,0.067138,-1.148730,-0.987236,0.074471,-1.423724,-1.022589,0.061939,-0.924468,-1.009868,0.065514,-1.099652,-5.058345,1.788566,-0.581094,-5.048139,1.784572,-0.479024,-5.310862,1.809439,-0.525638
928,2.577778,,,,,,,,-0.001514,0.004480,-0.001412,-0.999988,-5.139516,1.794332,-0.529042,-0.009486,-0.004131,0.155723,-0.987747,-1.006692,0.066840,-1.148754,-0.987511,0.071798,-1.421870,-1.023223,0.060998,-0.924540,-1.009815,0.065405,-1.099699,-5.058354,1.788571,-0.581093,-5.047612,1.785516,-0.478990,-5.310705,1.811321,-0.525634
929,2.580556,,,,,,,,0.000117,0.004230,-0.001849,-0.999989,-5.139724,1.794378,-0.529069,-0.018704,-0.007629,0.280530,-0.959633,-1.006732,0.067104,-1.148760,-0.987360,0.075145,-1.422389,-1.023144,0.060877,-0.925064,-1.009807,0.065467,-1.099662,-5.058319,1.788552,-0.581072,-5.048147,1.784616,-0.479054,-5.311002,1.811174,-0.525463
930,2.583333,,,,,,,,-0.001566,0.004218,-0.001641,-0.999989,-5.139611,1.794248,-0.529005,-0.019133,-0.008007,0.296418,-0.954833,-1.006564,0.066871,-1.148687,-0.987531,0.071836,-1.421923,-1.022158,0.061518,-0.924315,-1.009828,0.065533,-1.099630,-5.058344,1.788546,-0.581051,-5.047921,1.785019,-0.479238,-5.310979,1.811084,-0.525366
931,2.586111,,,,,,,,-0.000542,0.005665,-0.002360,-0.999981,-5.139532,1.794346,-0.529282,-0.017641,-0.007490,0.272645,-0.961924,-1.006671,0.067008,-1.148654,-0.987535,0.071847,-1.421870,-1.022180,0.061537,-0.924331,-1.009847,0.065470,-1.099605,-5.058398,1.788412,-0.581372,-5.048128,1.784611,-0.479087,-5.310667,1.809729,-0.525887
932,2.588889,,,,,,,,-0.001830,0.005987,-0.002211,-0.999978,-5.139497,1.794201,-0.529181,-0.011731,-0.004881,0.182330,-0.983155,-1.006672,0.066982,-1.148810,-0.987207,0.074529,-1.423706,-1.023238,0.061056,-0.924566,-1.009788,0.065435,-1.099658,-5.058332,1.788523,-0.581183,-5.047606,1.785489,-0.478979,-5.312805,1.808906,-0.527161
933,2.591667,,,,,,,,0.000878,0.004882,-0.003047,-0.999983,-5.139623,1.794308,-0.529227,-0.027358,-0.011134,0.406502,-0.913172,-1.006674,0.067261,-1.148782,-0.987372,0.074420,-1.423845,-1.022322,0.062134,-0.924176,-1.009831,0.065504,-1.099675,-5.058368,1.788508,-0.581079,-5.048108,1.784699,-0.479082,-5.310834,1.809402,-0.525661
934,2.594444,,,,,,,,-0.002207,0.004207,-0.001527,-0.999988,-5.139492,1.794235,-0.528937,-0.025853,-0.010478,0.389662,-0.920535,-1.006690,0.066994,-1.148670,-0.987537,0.075187,-1.422121,-1.022766,0.061429,-0.924253,-1.009834,0.065473,-1.099682,-5.058300,1.788657,-0.580976,-5.047240,1.785464,-0.478944,-5.310980,1.810979,-0.525319
935,2.597222,,,,,,,,0.000472,0.004309,-0.001539,-0.999989,-5.139716,1.794413,-0.529038,-0.035247,-0.014270,0.513307,-0.857362,-1.006721,0.067202,-1.148700,-0.987602,0.074617,-1.424120,-1.022170,0.061601,-0.924338,-1.009821,0.065469,-1.099684,-5.058300,1.788616,-0.580986,-5.048138,1.784651,-0.479053,-5.311006,1.811263,-0.525391
936,2.600000,,,,,,,,-0.001897,0.005758,-0.002309,-0.999979,-5.139497,1.794199,-0.529143,-0.023806,-0.009600,0.353817,-0.934963,-1.006675,0.066965,-1.148773,-0.987286,0.074557,-1.423696,-1.023232,0.061207,-0.924591,-1.009880,0.065485,-1.099664,-5.058355,1.788538,-0.581176,-5.047588,1.785530,-0.478989,-5.312853,1.808883,-0.527049
937,2.602778,,,,,,,,-0.001982,0.005842,-0.002212,-0.999979,-5.139447,1.794243,-0.529170,-0.023164,-0.009512,0.350052,-0.936395,-1.006791,0.067130,-1.148698,-0.987248,0.074616,-1.423050,-1.022615,0.061069,-0.924321,-1.009862,0.065503,-1.099616,-5.058391,1.788543,-0.581211,-5.047620,1.785522,-0.478978,-5.310618,1.809677,-0.525885
938,2.605556,,,,,,,,-0.000041,0.003872,-0.005421,-0.999978,-5.139744,1.793757,-0.529010,-0.023140,-0.009237,0.343824,-0.938703,-1.006776,0.067120,-1.148789,-0.987388,0.074427,-1.423825,-1.023124,0.061046,-0.924531,-1.009869,0.065468,-1.099680,-5.058333,1.788538,-0.581083,-5.048138,1.784643,-0.479061,-5.310865,1.809501,-0.525644
939,2.608333,,,,,,,,-0.001560,0.002836,-0.008304,-0.999960,-5.139491,1.793143,-0.528649,-0.019004,-0.007680,0.291284,-0.956417,-1.006717,0.066821,-1.148780,-0.987676,0.071666,-1.422037,-1.023179,0.061041,-0.924507,-1.009845,0.065497,-1.099672,-5.058338,1.788593,-0.580978,-5.047610,1.785485,-0.478935,-5.310963,1.805402,-0.524700
940,2.611111,,,,,,,,-0.002146,0.005990,-0.002197,-0.999977,-5.139503,1.794223,-0.529208,-0.023052,-0.009277,0.353045,-0.935277,-1.006714,0.067049,-1.148656,-0.987450,0.074387,-1.423723,-1.022517,0.061966,-0.924479,-1.009854,0.065520,-1.099684,-5.058363,1.788564,-0.581221,-5.047581,1.785502,-0.478973,-5.312783,1.808956,-0.527187
941,2.613889,,,,,,,,-0.000132,0.002819,-0.008822,-0.999957,-5.139492,1.793287,-0.528690,-0.018039,-0.007688,0.279018,-0.960085,-1.006638,0.067008,-1.148685,-0.987681,0.071673,-1.422019,-1.022345,0.061987,-0.924335,-1.009822,0.065500,-1.099644,-5.058344,1.788557,-0.581197,-5.048123,1.784635,-0.479074,-5.310981,1.805359,-0.524687
942,2.616667,,,,,,,,-0.001075,0.004109,-0.005490,-0.999976,-5.139553,1.793737,-0.528883,-0.023392,-0.009472,0.354413,-0.934748,-1.006682,0.066960,-1.148662,-0.987411,0.074397,-1.423731,-1.023030,0.061269,-0.924316,-1.009813,0.065506,-1.099642,-5.058359,1.788567,-0.581168,-5.048164,1.784481,-0.479061,-5.310883,1.809377,-0.525605
943,2.619444,,,,,,,,-0.001960,0.005710,-0.002158,-0.999979,-5.139641,1.794078,-0.529217,-0.011070,-0.004658,0.180990,-0.983412,-1.006631,0.066741,-1.148751,-0.987529,0.071803,-1.421852,-1.023182,0.060980,-0.924516,-1.009843,0.065503,-1.099651,-5.058291,1.788552,-0.580994,-5.047904,1.784986,-0.479215,-5.312859,1.808856,-0.527107
944,2.622222,,,,,,,,0.001986,0.004093,-0.001605,-0.999988,-5.139586,1.794314,-0.529033,-0.019887,-0.008112,0.306391,-0.951664,-1.006701,0.066959,-1.148658,-0.987525,0.075219,-1.422138,-1.023139,0.061329,-0.924431,-1.009849,0.065487,-1.099645,-5.058022,1.788245,-0.580922,-5.048166,1.784599,-0.479041,-5.311012,1.811165,-0.525439
945,2.625000,,,,,,,,-0.001210,0.005658,-0.002384,-0.999980,-5.139584,1.794137,-0.529209,-0.012159,-0.004863,0.198088,-0.980097,-1.006810,0.066996,-1.148705,-0.987478,0.075223,-1.422098,-1.023123,0.060679,-0.925004,-1.009833,0.065519,-1.099624,-5.058285,1.788555,-0.580974,-5.047589,1.785541,-0.478986,-5.312817,1.808862,-0.527172
946,2.627778,,,,,,,,-0.002185,0.005732,-0.002324,-0.999978,-5.139424,1.794261,-0.529127,-0.015416,-0.006491,0.245763,-0.969185,-1.006596,0.066932,-1.148656,-0.987512,0.071876,-1.421870,-1.022475,0.061418,-0.924060,-1.009819,0.065517,-1.099639,-5.058356,1.788579,-0.581197,-5.047918,1.785065,-0.479226,-5.310838,1.809583,-0.525668
947,2.630556,,,,,,,,-0.002182,0.005961,-0.002161,-0.999978,-5.139608,1.794211,-0.529228,-0.012318,-0.005252,0.195846,-0.980543,-1.006680,0.066923,-1.148671,-0.987508,0.071830,-1.421852,-1.023162,0.061041,-0.924545,-1.009803,0.065381,-1.099638,-5.058405,1.788460,-0.581338,-5.047610,1.785515,-0.478967,-5.312796,1.808974,-0.527165
948,2.633333,,,,,,,,-0.001522,0.002802,-0.008560,-0.999958,-5.139356,1.793213,-0.528617,-0.010445,-0.004571,0.168624,-0.985615,-1.006829,0.067112,-1.148760,-0.987388,0.074293,-1.423683,-1.023233,0.061199,-0.924631,-1.009850,0.065471,-1.099617,-5.058370,1.788545,-0.581190,-5.048111,1.784586,-0.479039,-5.310946,1.805407,-0.524671
949,2.636111,,,,,,,,0.001437,0.005218,-0.002388,-0.999983,-5.139717,1.794150,-0.529237,-0.017807,-0.007405,0.275838,-0.961011,-1.006811,0.067126,-1.148651,-0.987583,0.075167,-1.422108,-1.022782,0.061366,-0.924257,-1.009829,0.065519,-1.099660,-5.058256,1.788792,-0.581036,-5.048121,1.784611,-0.479060,-5.312837,1.808905,-0.527075
950,2.638889,,,,,,,,0.003521,0.003856,-0.002010,-0.999984,-5.139647,1.794460,-0.529149,-0.016683,-0.006914,0.265299,-0.963997,-1.006486,0.066713,-1.148658,-0.987484,0.071857,-1.421892,-1.022961,0.061443,-0.924404,-1.009818,0.065500,-1.099647,-5.058055,1.788290,-0.580907,-5.048871,1.786479,-0.481011,-5.310679,1.810506,-0.525746
951,2.641667,,,,,,,,-0.003293,0.005911,-0.001948,-0.999975,-5.139469,1.794203,-0.529203,-0.015624,-0.006413,0.242706,-0.969953,-1.006826,0.067067,-1.148703,-0.987516,0.075185,-1.422098,-1.023043,0.060748,-0.924836,-1.009876,0.065532,-1.099665,-5.058415,1.788472,-0.581297,-5.047234,1.785491,-0.478926,-5.312783,1.809013,-0.527188
952,2.644444,,,,,,,,-0.001624,0.005729,-0.002032,-0.999980,-5.139609,1.794168,-0.529205,-0.008080,-0.003530,0.135797,-0.990697,-1.006729,0.066923,-1.148753,-0.987503,0.071767,-1.421890,-1.023212,0.061056,-0.924527,-1.009827,0.065452,-1.099677,-5.058311,1.788578,-0.580939,-5.047612,1.785525,-0.478995,-5.310629,1.809655,-0.525865
953,2.647222,,,,,,,,-0.001054,0.005869,-0.002313,-0.999980,-5.139700,1.794292,-0.529262,-0.016328,-0.006828,0.252956,-0.967316,-1.006895,0.067205,-1.148785,-0.987545,0.075139,-1.422130,-1.022737,0.060806,-0.924632,-1.009819,0.065384,-1.099646,-5.058419,1.788465,-0.581296,-5.048146,1.784618,-0.479054,-5.312804,1.809034,-0.527183
954,2.650000,,,,,,,,-0.001423,0.004434,-0.001374,-0.999988,-5.139592,1.794309,-0.528978,-0.007642,-0.003393,0.129157,-0.991589,-1.006680,0.066871,-1.148696,-0.987491,0.074353,-1.423816,-1.023068,0.060746,-0.924582,-1.009682,0.065247,-1.099770,-5.058292,1.788647,-0.580973,-5.047580,1.785551,-0.478975,-5.311001,1.811278,-0.525403
955,2.652778,,,,,,,,-0.001231,0.004541,-0.001615,-0.999988,-5.139390,1.794452,-0.529034,-0.006335,-0.002734,0.114313,-0.993421,-1.006657,0.066780,-1.148738,-0.987485,0.071873,-1.421871,-1.023031,0.060640,-0.924776,-1.009802,0.065472,-1.099645,-5.058393,1.788466,-0.581309,-5.047755,1.783967,-0.479067,-5.310675,1.810544,-0.525800
956,2.655556,,,,,,,,-0.001418,0.005712,-0.002162,-0.999980,-5.139667,1.794145,-0.529235,-0.012740,-0.005160,0.208206,-0.977988,-1.006588,0.066708,-1.148748,-0.987689,0.071574,-1.422067,-1.023064,0.060763,-0.924598,-1.009831,0.065506,-1.099634,-5.058287,1.788576,-0.580996,-5.047932,1.785069,-0.479243,-5.312772,1.808955,-0.527132
957,2.658333,,,,,,,,-0.001681,0.004161,-0.001578,-0.999989,-5.139526,1.794290,-0.528988,-0.015035,-0.006088,0.237662,-0.971213,-1.006771,0.066930,-1.148739,-0.987541,0.075196,-1.422121,-1.023211,0.060986,-0.924551,-1.009839,0.065488,-1.099693,-5.058372,1.788542,-0.581098,-5.047921,1.785057,-0.479248,-5.310973,1.811117,-0.525289
958,2.661111,,,,,,,,-0.000525,0.002327,-0.011472,-0.999931,-5.139458,1.792898,-0.528607,-0.010303,-0.004256,0.172876,-0.984881,-1.006780,0.066904,-1.148709,-0.987427,0.074327,-1.423764,-1.023184,0.060996,-0.924520,-1.009835,0.065494,-1.099607,-5.058424,1.788485,-0.581305,-5.048134,1.784644,-0.479045,-5.310950,1.805297,-0.524658
959,2.663889,,,,,,,,-0.000708,0.002828,-0.008841,-0.999957,-5.139464,1.793266,-0.528654,-0.013263,-0.005414,0.210658,-0.977455,-1.006840,0.067063,-1.148672,-0.987491,0.075201,-1.422082,-1.023195,0.061078,-0.924493,-1.009860,0.065491,-1.099634,-5.058357,1.788603,-0.581194,-5.048154,1.784154,-0.479136,-5.310939,1.805380,-0.524654
960,2.666667,,,,,,,,-0.002066,0.005872,-0.002241,-0.999978,-5.139444,1.794260,-0.529153,-0.012528,-0.005245,0.206659,-0.978319,-1.006660,0.066886,-1.148808,-0.987529,0.071895,-1.421915,-1.022749,0.060890,-0.924892,-1.009831,0.065443,-1.099622,-5.058369,1.788601,-0.581184,-5.047921,1.785072,-0.479189,-5.310667,1.809673,-0.525843
961,2.669444,,,,,,,,-0.000737,0.004410,-0.001580,-0.999989,-5.139422,1.794427,-0.528959,-0.027169,-0.011003,0.409036,-0.912047,-1.006769,0.067248,-1.148682,-0.987515,0.075167,-1.422090,-1.022326,0.061922,-0.924282,-1.009846,0.065550,-1.099658,-5.058351,1.788557,-0.581178,-5.047775,1.784002,-0.479063,-5.311026,1.811213,-0.525401
962,2.672222,,,,,,,,-0.000528,0.005360,-0.002642,-0.999982,-5.139740,1.794169,-0.529300,-0.011800,-0.004987,0.188091,-0.982068,-1.006716,0.066942,-1.148750,-0.987671,0.071630,-1.422012,-1.023155,0.061078,-0.924505,-1.009892,0.065509,-1.099716,-5.058377,1.788513,-0.581090,-5.047772,1.784097,-0.479105,-5.312840,1.808836,-0.527094
963,2.675000,,,,,,,,-0.000200,0.004718,-0.001333,-0.999988,-5.139497,1.794218,-0.528991,-0.011718,-0.005063,0.187781,-0.982128,-1.006691,0.066932,-1.148737,-0.987703,0.071534,-1.422056,-1.023226,0.061216,-0.924635,-1.009807,0.065464,-1.099640,-5.058371,1.788360,-0.581283,-5.047597,1.785549,-0.479026,-5.311008,1.811140,-0.525426
964,2.677778,,,,,,,,-0.001948,0.005725,-0.002213,-0.999979,-5.139538,1.794233,-0.529189,-0.013007,-0.005418,0.203530,-0.978967,-1.006682,0.066931,-1.148735,-0.987632,0.071607,-1.421986,-1.023193,0.061072,-0.924534,-1.009871,0.065518,-1.099606,-5.058384,1.788473,-0.581330,-5.047626,1.785523,-0.478975,-5.312789,1.808972,-0.527049
965,2.680556,,,,,,,,-0.000449,0.005452,-0.002305,-0.999982,-5.139564,1.794284,-0.529228,-0.011877,-0.005055,0.188933,-0.981905,-1.006690,0.066948,-1.148750,-0.987703,0.071712,-1.422017,-1.023057,0.060750,-0.924636,-1.009848,0.065529,-1.099676,-5.058285,1.788628,-0.580963,-5.048111,1.784087,-0.479150,-5.310626,1.809709,-0.525867
966,2.683333,,,,,,,,-0.001880,0.004478,-0.001593,-0.999987,-5.139455,1.794391,-0.528942,-0.019778,-0.007833,0.295325,-0.955160,-1.006849,0.067152,-1.148759,-0.987433,0.074452,-1.423862,-1.023043,0.060667,-0.924615,-1.009877,0.065501,-1.099654,-5.058413,1.788495,-0.581341,-5.047613,1.785537,-0.478968,-5.311000,1.811155,-0.525418
967,2.686111,,,,,,,,-0.001098,0.004306,-0.001724,-0.999989,-5.139509,1.794282,-0.528955,-0.017328,-0.006947,0.261741,-0.964958,-1.006797,0.067135,-1.148767,-0.987221,0.074542,-1.423664,-1.023186,0.061019,-0.924554,-1.009845,0.065516,-1.099646,-5.058308,1.788607,-0.581018,-5.047609,1.785546,-0.478941,-5.311000,1.811035,-0.525350
968,2.688889,,,,,,,,0.000078,0.004408,-0.002020,-0.999988,-5.139481,1.794412,-0.528964,-0.023634,-0.009468,0.353200,-0.935201,-1.006808,0.067240,-1.148716,-0.987421,0.074453,-1.423820,-1.023010,0.061336,-0.924325,-1.009843,0.065444,-1.099690,-5.058331,1.788541,-0.581183,-5.048123,1.784136,-0.479096,-5.311006,1.811117,-0.525391
969,2.691667,,,,,,,,-0.000854,0.004101,-0.001691,-0.999990,-5.139528,1.794317,-0.528999,-0.024489,-0.009938,0.367464,-0.929662,-1.006764,0.067155,-1.148616,-0.987482,0.075197,-1.422136,-1.022987,0.061321,-0.924335,-1.009838,0.065511,-1.099626,-5.058335,1.788522,-0.581139,-5.047626,1.785559,-0.478981,-5.310995,1.811126,-0.525364
970,2.694444,,,,,,,,-0.001329,0.005608,-0.002308,-0.999981,-5.139528,1.794260,-0.529258,-0.022558,-0.009046,0.334535,-0.942070,-1.006769,0.067111,-1.148721,-0.987193,0.074493,-1.423670,-1.023132,0.061140,-0.924360,-1.009844,0.065479,-1.099666,-5.058431,1.788419,-0.581329,-5.047767,1.783950,-0.479068,-5.312768,1.808997,-0.527165
971,2.697222,,,,,,,,0.000184,0.004476,-0.001823,-0.999988,-5.139481,1.794438,-0.529015,-0.021688,-0.008698,0.330087,-0.943661,-1.006747,0.066960,-1.148711,-0.987460,0.075198,-1.422126,-1.023203,0.061182,-0.924604,-1.009840,0.065514,-1.099666,-5.058397,1.788507,-0.581165,-5.048139,1.784613,-0.479123,-5.310685,1.810485,-0.525747
972,2.700000,,,,,,,,-0.000268,0.003873,-0.005445,-0.999978,-5.139771,1.793751,-0.529010,-0.025211,-0.010101,0.379303,-0.924874,-1.006665,0.067144,-1.148728,-0.987444,0.074358,-1.423894,-1.022579,0.061678,-0.924085,-1.009829,0.065507,-1.099613,-5.058390,1.788537,-0.581073,-5.048164,1.784590,-0.479076,-5.310855,1.809462,-0.525649
973,2.702778,,,,,,,,-0.002717,0.004590,-0.004903,-0.999974,-5.139427,1.793827,-0.528957,-0.020755,-0.008574,0.316201,-0.948427,-1.006809,0.067159,-1.148575,-0.987548,0.075255,-1.422082,-1.022795,0.061455,-0.924101,-1.009829,0.065506,-1.099661,-5.058407,1.788531,-0.581323,-5.047609,1.785470,-0.479001,-5.310605,1.809524,-0.525852
974,2.705556,,,,,,,,0.002183,0.002524,-0.008314,-0.999960,-5.139579,1.793176,-0.528737,-0.020209,-0.008165,0.304374,-0.952303,-1.006691,0.066981,-1.148802,-0.987247,0.074529,-1.423699,-1.023282,0.061191,-0.924619,-1.009858,0.065468,-1.099665,-5.058367,1.788318,-0.581000,-5.048161,1.784643,-0.479036,-5.310996,1.805420,-0.524706
975,2.708333,,,,,,,,0.001169,0.003956,-0.005148,-0.999978,-5.139624,1.793707,-0.528920,-0.013423,-0.005425,0.215083,-0.976488,-1.006793,0.066953,-1.148713,-0.987564,0.075324,-1.422091,-1.023169,0.060990,-0.924522,-1.009836,0.065465,-1.099610,-5.058309,1.788715,-0.581285,-5.048164,1.784133,-0.479137,-5.310876,1.809408,-0.525641
976,2.711111,,,,,,,,-0.002979,0.005823,-0.002046,-0.999977,-5.139484,1.794211,-0.529170,-0.015501,-0.006586,0.246710,-0.968943,-1.006600,0.066909,-1.148675,-0.987480,0.071913,-1.421885,-1.022982,0.061546,-0.924390,-1.009843,0.065574,-1.099666,-5.058401,1.788492,-0.581310,-5.047235,1.785524,-0.478902,-5.312872,1.808964,-0.527109
977,2.713889,,,,,,,,0.000239,0.003658,-0.005827,-0.999976,-5.139659,1.793768,-0.528984,-0.013770,-0.005837,0.217989,-0.975837,-1.006570,0.066788,-1.148752,-0.987572,0.071927,-1.421879,-1.023178,0.061207,-0.924630,-1.009791,0.065434,-1.099682,-5.058359,1.788560,-0.581060,-5.048119,1.784662,-0.479068,-5.310849,1.809319,-0.525654
978,2.716667,,,,,,,,0.003042,0.003396,-0.005824,-0.999973,-5.139638,1.794014,-0.529082,-0.018729,-0.007462,0.288963,-0.957128,-1.006772,0.066987,-1.148713,-0.987538,0.075289,-1.422091,-1.023150,0.060848,-0.925116,-1.009850,0.065477,-1.099631,-5.058298,1.788608,-0.580986,-5.047682,1.787454,-0.479972,-5.310852,1.809584,-0.525669
979,2.719444,,,,,,,,0.000352,0.005624,-0.002243,-0.999982,-5.139467,1.794196,-0.529229,-0.010001,-0.004237,0.169490,-0.985472,-1.006670,0.066855,-1.148807,-0.987536,0.071866,-1.421926,-1.023071,0.061129,-0.924514,-1.009863,0.065570,-1.099615,-5.058167,1.788126,-0.581205,-5.047751,1.784128,-0.479141,-5.312857,1.808888,-0.527160
980,2.722222,,,,,,,,-0.000637,0.005678,-0.002441,-0.999981,-5.139592,1.794300,-0.529215,-0.016808,-0.006737,0.261810,-0.964950,-1.006738,0.066820,-1.148770,-0.987701,0.071657,-1.422070,-1.023196,0.061080,-0.924551,-1.009873,0.065449,-1.099657,-5.058376,1.788547,-0.581186,-5.048140,1.784161,-0.479204,-5.312823,1.808945,-0.527058
981,2.725000,,,,,,,,-0.002672,0.006082,-0.001869,-0.999976,-5.139416,1.794275,-0.529187,-0.015901,-0.006852,0.247259,-0.968795,-1.006645,0.066996,-1.148636,-0.987568,0.072015,-1.421889,-1.022148,0.061523,-0.924339,-1.009825,0.065470,-1.099635,-5.058335,1.788570,-0.581188,-5.047974,1.784843,-0.479752,-5.310627,1.809747,-0.525897
982,2.727778,,,,,,,,0.000312,0.004082,-0.001995,-0.999990,-5.139663,1.794398,-0.529035,-0.024350,-0.010026,0.363997,-0.931028,-1.006750,0.067061,-1.148642,-0.987534,0.075168,-1.422121,-1.023123,0.061315,-0.924404,-1.009806,0.065463,-1.099649,-5.058357,1.788565,-0.581063,-5.048145,1.784564,-0.479070,-5.310920,1.810437,-0.525608
983,2.730556,,,,,,,,-0.000433,0.005569,-0.002536,-0.999981,-5.139763,1.794242,-0.529258,-0.011495,-0.004771,0.186500,-0.982376,-1.006653,0.066774,-1.148766,-0.987567,0.071834,-1.421893,-1.023069,0.060678,-0.924635,-1.009836,0.065416,-1.099647,-5.058321,1.788653,-0.581009,-5.048106,1.784216,-0.479178,-5.312869,1.808881,-0.527080
